log_likelihood,log_weights,log_evidence,log_evidence_err,omega_b,omega_cdm,n_s,sigma8_m,logM_1,sigma,alpha,kappa,s,B_cen,B_sat,logM_cut
-435.6352432976981,-442.3812961203295,-441.75256983805514,4.71576564937156e-95,0.022251846194083113,0.10663937296041255,0.9881288400079069,0.8781587176895529,14.321587131343971,-0.2947754250216601,1.2355021355211973,1.1562094915169685,-0.7567835594542147,0.779791334962282,-0.03057926034319247,12.795047122367492
-432.06471687991495,-439.29836627817184,-439.21592803509435,1.6690165371078572e-94,0.020923300426583562,0.13105514156484926,0.9845048237783828,0.7678449007908136,14.308741095918661,-1.7112965514859997,1.413421340912317,0.1539895223156394,0.3055868496712242,0.5997735157041233,-0.03432285817945657,13.140510550925283
-430.3244013615523,-437.42613727545125,-437.2717051139914,4.403610514919863e-94,0.02388813845496165,0.11341190235570416,0.9175797111511591,0.7563216189751443,13.297128237874006,-1.7028901695954912,1.2042094623388742,0.8940278616588424,0.6728903645462441,0.7340534338510969,0.6624950667511322,13.117900731077299
-428.48450608785083,-435.6024894650657,-435.4298859968444,1.103666877417633e-93,0.02214585650341118,0.10948024031614449,1.0025855133997665,0.8637796953755792,14.06486299980873,-0.44914612923133124,0.8263389320219312,0.3796951472061129,-0.11636245225732544,0.745168316658483,-0.8215695416642137,12.535426492904048
-427.70869388218193,-434.59742737632655,-434.23627749347185,2.002740024812788e-93,0.022985822018358217,0.13717125372554612,1.0112723128563514,0.7740166106536455,13.494478404436258,-0.23512892610057268,1.2988669103984494,0.8112319239211392,-0.2542081581922875,-0.7715781425102686,0.9260787100959604,12.424169741418327
-425.81841058061707,-432.94714800272186,-432.7038015017561,4.300262317559324e-93,0.021003447609960146,0.13541993215011178,0.9602119199546779,0.8878836106732172,13.613758132686344,-1.9586805703898686,0.9782272360905209,0.423564059783401,0.6736520231503795,-0.21943293061986457,-0.6284017383685969,12.986396356619586
-423.9358359761595,-431.06555653258374,-430.88797889191915,1.0635751554366979e-92,0.021560588898458015,0.11145636752649535,0.9895545117758944,0.7159935483604878,13.31258252624292,-0.645880331762779,0.7915778133986922,0.4096447681419752,-0.23708551066128591,-0.729337972132508,-0.2189226888571807,12.406600489620677
-422.45097100237984,-429.52016933837507,-429.29330138941066,2.3565763970880796e-92,0.0239086923721804,0.12508122930107707,1.0154401807097106,0.9109986897508123,13.229841396411384,-1.9209652166015754,1.371654060506478,0.9247207271802573,-0.9598596476010985,0.22841182219242606,-0.19309485515328872,12.541737228946374
-418.13672970851275,-425.3988294608514,-425.37867971729605,1.6588379959646928e-91,0.021784558700093406,0.10438115953671574,0.9472105598643552,0.8013828022988038,13.39904165578894,-0.7594415273120196,1.1046411251136419,0.8908971757993621,-0.6660140360171274,-0.2537089069918754,-0.48983804399080166,13.097145524265583
-417.41555605394416,-424.2967318731676,-424.00485758262545,3.295131933426637e-91,0.021311584947476186,0.1393528969695242,0.9965174952313555,0.7382308341950554,13.466224259189538,-2.6070056145073703,1.3254074496156503,0.8377020700982095,-0.5330090778336616,0.07138214163932544,-0.22348985118128706,12.846406779286328
-416.91110593997877,-423.71809050293797,-423.1580824727262,5.029585488116179e-91,0.02213259854388959,0.11184325731333489,0.9238594758988307,0.833200280686133,13.81543853300396,-1.8597395274570054,1.0003803162664604,1.441754326890159,-0.3538037086370722,-0.5332800610724451,-0.8598946309897437,13.126336260917157
-412.5131297637425,-419.78228438566873,-419.74866508099103,2.750326226634713e-90,0.023444038911230744,0.13358368736210255,0.9477277424630628,0.8288473674260314,13.544504750755836,-2.8669996823305604,0.8513079148449203,0.9509517298196026,0.8775066639403784,0.05442999135264781,-0.2960652537749837,13.099120736005725
-410.62717137779117,-417.76932626969636,-417.6399128566702,7.878084773102573e-90,0.022455580486683027,0.11752241988752651,0.9604157053934297,0.7389670112822498,13.428032911646225,-0.09690293794944349,0.7104723810677258,0.718207485133141,-0.7461925999325356,-0.44745879695990665,0.8487595153223049,13.252343445251059
-405.7225925677384,-413.0005851234854,-412.9909673307288,7.99946602902342e-89,0.023571907314233215,0.10611017605593046,0.9227040107157015,0.8957076511944737,14.04337092410523,-1.9902053893132372,0.8385463723244291,0.8633477368040741,-0.7706784509889475,0.39153513842374643,0.2051661218647478,13.124136776367068
-404.0335222001579,-411.15141588655905,-411.00395437464095,2.1568624050842967e-88,0.021157920335748877,0.12305128257167441,0.9474964131894466,0.6923072364974209,14.29555160548251,-1.0859548901447669,1.2895663784695643,0.3338680485791266,-0.4188844014762836,-0.18480071062522296,-0.1866185587531355,13.190321767654144
-403.7848253567654,-410.49768896284763,-410.0259728162112,3.5154424133496574e-88,0.023100613172280456,0.10531675162944823,0.9729952116346454,0.9009406188608038,14.371318515034394,-2.321677861928702,0.8712611529409421,0.9819243667812722,0.671128035518415,-0.7307609143796376,-0.7405608776157329,13.253757762548721
-402.46515539529787,-409.5196989134148,-409.0479859599764,5.726314802196811e-88,0.023757346955324526,0.11858561607265691,0.9927929934986108,0.7034269943084822,13.406309648818253,-0.22410064844075883,0.9280562469921634,1.451407083958309,0.05798829310865661,-0.04520998922491781,-0.6573263351823804,12.864168088338221
-399.8634159123273,-407.0852611810234,-406.9538162201129,1.6257880958766113e-87,0.02402163026126534,0.1328198849094546,0.999713513707548,0.7827835426220698,14.363350623389445,-0.41673399304277314,1.2455333700719025,1.497760690506322,-0.8758718017364491,0.307229605310712,-0.4485885963761673,12.49991097157338
-398.38742670574055,-405.47695783014586,-405.27128279947414,3.763745283778973e-87,0.023067245630089165,0.12338355111326975,1.0067459339125857,0.8280975848716282,13.24669676338474,-0.45104415216684535,1.1936179922202552,0.49360052620166284,0.991411084759062,0.6670516251115881,0.5806509566519857,13.022046652952607
-395.99428313321033,-403.2042407158834,-403.085072345792,1.1193548809707568e-86,0.02166386994295079,0.11431104603267506,0.990698433701618,0.727739732451387,13.670330790115335,-1.1911451296806705,1.3683534622442526,0.08260566006689474,0.286249896127148,0.05550346146169405,-0.3857807412046672,13.1976955155485
-395.45275162320274,-402.2935162979873,-401.91979015732056,2.0029778873534676e-86,0.023445664187709894,0.1199803751405074,0.9028194006587534,0.720510834679166,14.342002351424007,-0.22137643908785076,1.2429570996596264,0.017246493063378165,0.6980094142700686,-0.7030730461815851,-0.8947740845616539,13.075910162193315
-390.60595669504363,-397.8994956685389,-397.8817071478305,1.498365761259912e-85,0.020948070653111363,0.1054219272513768,1.0047493288134661,0.9260016181056523,13.506138403867933,-2.481614909680559,1.316322455825844,0.4770255741688006,0.17438781846629992,-0.16764342495883078,-0.29706785360948884,12.817506483796505
-385.14871915589913,-392.44782271052287,-392.4434661113305,2.256079525237636e-84,0.02115978380152458,0.1129378884208187,0.9579175142328771,0.8217287776381995,14.036009765391906,-2.6791674993849615,0.8050500011683388,0.5684464959256859,-0.6382471868966157,0.9461943119033489,0.29312571687738354,13.23966319983049
-385.0313012937335,-391.7004984729076,-391.31136594298306,3.9732341281318494e-84,0.023727311120788106,0.11145371501344353,0.9176820928518477,0.8695362831098364,13.251496892828253,-0.2154573390475245,1.1098023317519101,0.4525956589951993,0.3960049108655661,0.7519026426450048,-0.5912817012417559,12.690346227436473
-383.7504380097734,-390.8126560233767,-390.3380917858022,6.457977962401159e-84,0.02335112400944553,0.11118072044447042,0.9232014473550002,0.871886241607121,13.735205228266887,-1.7997241420804684,1.3327088433573429,0.7139071149053549,0.7495969387936623,0.7093014252924235,0.24853437329176242,13.094599081171907
-383.1571003553131,-390.0266003780954,-389.47711925679704,9.92423489339213e-84,0.021341479702349647,0.13634611243449335,0.9111901550035237,0.7134752625362951,13.56750694769246,-0.6846428680723053,0.9082657645951921,0.6814766353782185,0.9357181487106778,0.8514636382176315,-0.21007102194638283,12.401055609921647
-380.2790176397147,-387.5356516646984,-387.40156387192536,2.7904916587749324e-83,0.022141731480435384,0.11913533292059117,0.9467740122375415,0.9303174896678612,14.148897575750848,-0.19530513001286698,0.8164424298794499,0.9106304501755482,-0.5170589055214474,-0.40958609780886013,0.617322474296172,12.78109689551239
-372.42254548869136,-379.7355081455731,-379.7350397933406,1.274931987147235e-81,0.024142792986949723,0.11371119292165549,0.9602966465279673,0.7374088379855717,13.551326908535108,-2.4797670931126135,1.1746078334726873,0.7705836749883602,0.06183079302115191,-0.3393412282940158,-0.7549209572964857,13.16962658195636
-372.0790568042222,-378.8583256650588,-378.5103851012642,2.3514189247283454e-81,0.024203765613682406,0.1384049578727162,0.987203713479858,0.7801176284598107,13.784626292719562,-0.9904327237389658,1.1344304097702522,0.7008174542080907,-0.13502685808228287,0.22808890651890668,-0.43831187308663955,13.009228587233528
-371.67558425287586,-378.48130695473816,-377.802593158839,3.3488098842305324e-81,0.02349831768275242,0.11701278045895108,1.014557553425296,0.8758299720616762,14.05121865302727,-2.9348262299509305,0.9164586749170429,1.3738837493402631,0.8384748290265474,-0.5250539001682408,-0.11251465183789855,13.153793693782706
-370.0369781290604,-377.178803068314,-376.7496803947469,5.660392972268038e-81,0.02231321132980981,0.11827744028993717,0.9221294894032738,0.7846707186898377,13.295111235407271,-2.125202072531045,0.8080074287425192,0.8170367021595648,0.8827073317176428,0.3465086686580725,0.24705598445557464,13.21725489417644
-369.13579716594376,-376.1163263360642,-375.69053034200556,9.599404266458823e-81,0.022023023452970063,0.1162709949472241,0.9900367875881471,0.901851135454036,13.936022415825823,-1.02254306495157,1.2977619155715727,0.010608300256021663,-0.03749918462955826,0.44741190944332176,-0.28803702680758136,13.036909779313586
-368.6159447198056,-375.47265644012657,-374.88252427984656,1.4365826317402865e-80,0.021170820534014846,0.13335785482896484,0.9318397372874568,0.722136864957985,13.355840034987715,-1.7236141244659473,1.449475883735953,0.336010199013147,0.2474531426905775,-0.33905932362777946,0.2050920825194018,12.857925592810295
-366.8677966965753,-374.0326359852523,-373.67673746723244,2.6196651624869575e-80,0.022085646542565004,0.11772148806601163,0.9281597849856195,0.8641300437657586,13.886930633106727,-1.3297696111864872,1.2495596245244478,0.8071947913970404,0.14576263893783792,-0.23575169873451607,-0.16491647751850347,13.031020029669744
-364.06085229617355,-371.3295520897401,-371.2382152764731,8.82668144282522e-80,0.021476050675529136,0.13214776900593395,0.90942756960249,0.836945399098793,13.965891541941879,-0.4274534728562269,1.2034377352160281,0.7532571030162931,0.35796557831555886,-0.6002672278118091,-0.3845379988959978,12.427821555207295
-363.62543757585297,-370.4558182187007,-370.0792269764022,1.5745687825644773e-79,0.02084225256846981,0.11269842907549409,0.9214058486439185,0.8061687171708285,14.200820581135325,-1.3714792217666096,1.346174868095663,0.7156308634872262,0.8694858130914214,0.7746063669344083,0.7464226035823032,13.23932730548355
-359.5471717622441,-366.8617086225452,-366.8224356648801,7.975640444648481e-79,0.02340957288792669,0.13449198585914315,1.0007646148284053,0.7358660293361298,14.301875111052595,-2.5153946734798502,0.9561817507059102,0.031105392538685828,0.6579166368724152,0.008882232752619013,-0.049394461729247885,13.130182730834678
-357.0450995020183,-364.29969666131274,-364.22251385853247,2.916561341193008e-78,0.02291948289311297,0.13150985599739745,1.0232505106632979,0.8292877515924371,14.085454722444416,-0.8091105748284368,1.1181868795538419,0.003439413859764706,-0.16939669734532448,-0.3602667162960367,-0.5086895305393075,13.085256269206958
-350.64877630472347,-357.9824378648116,-357.98049005567236,6.547546341905416e-77,0.022110339211044015,0.10478024176300751,0.9334822126905016,0.7843858952665128,13.496390042616516,-1.9261338606049816,0.840681872121998,0.6305317400866158,0.9680092989409461,-0.13065422002284532,0.5236161899660485,12.408238452169892
-349.089913336249,-356.23630884438995,-356.07522110040884,1.6947075543183574e-76,0.023744579199847345,0.11497605697155291,0.9889066431968213,0.8475035668854588,13.327207535531237,-1.960850353060168,1.215965251051359,1.0915661520985975,0.02197189139503042,0.4501490287565937,0.23851308587598807,12.830242077751032
-348.9536758893213,-355.6656529981419,-355.1564665524459,2.681600544272868e-76,0.023082244988126027,0.12873050573678907,0.9416822821824259,0.8991477447074177,13.921971209543688,-0.08697116583347109,0.7063699121875374,0.058103942941857945,0.6404596026956182,-0.8055181833094407,-0.9816374474660383,13.22410943869824
-347.75860446736056,-354.8355008506236,-354.29001404714717,4.131435473750134e-76,0.023961803412295132,0.120914458912301,0.9191302462133218,0.7339235323146386,13.660380761112924,-1.268400419910066,1.0372061680578808,0.9270561208199527,0.2632378026496718,0.9465836395809326,-0.9424598118163687,12.444278993200896
-347.1998730704366,-354.09088611890326,-353.4923545783431,6.150531131368578e-76,0.022031694737724004,0.12286491405863206,0.9902970280446773,0.6808771841017707,14.173191236226353,-1.4849084379638233,1.1946590067296539,0.10827836391251028,0.6514969076887311,0.02613596853214073,0.3952706000084649,12.407400440339547
-346.7986302000086,-353.6314314034023,-352.8663299609734,8.405594326007016e-76,0.0223988605625689,0.11008760182530856,0.9516409910005144,0.9227450180699082,14.395893182251674,-0.7380269080059203,1.0919585968593273,0.14458649865340484,-0.27352598503886183,-0.6418670748205129,-0.5061406932263366,13.186083772373944
-345.62589159218567,-352.70354822654025,-352.0884833270871,1.2386078048881533e-75,0.023801842662433754,0.12754696900124096,1.0175894040418494,0.7095720066782765,13.713986057101154,-0.37390968907689315,0.7965077371745872,0.6055034564371764,-0.18899058665814783,-0.37004315200778515,-0.3535819641589266,12.624006031864472
-343.94716901255003,-351.12538051859354,-350.80206105607306,2.3504779537977825e-75,0.023051899110446705,0.11254901833321276,0.9668541214238551,0.7057749245682642,13.928427770031485,-2.486030166521198,1.4430774343979678,0.8538796794891109,-0.6093837359809602,-0.6097380422652354,-0.1630762569178097,12.417708514444454
-341.6667419311801,-348.9207088454299,-348.7788760823955,6.438778825995757e-75,0.021588508883652574,0.1237896147762577,0.929727203498874,0.8838059679560307,13.975565938599388,-1.465470420643169,1.3848137730147343,0.9749624674178701,0.5833425352246413,0.004160453629521443,0.34668021110973535,12.969625540717583
-336.5366127036558,-343.88402421008794,-343.87656706595016,7.406614960066725e-74,0.023515661972790144,0.10471220443157737,0.9720352610098731,0.6799312387973909,13.523894266110348,-2.265903881211722,0.9318071538499595,0.035193204833929626,-0.7451214964620991,-0.658401892980397,-0.5193901398040122,12.486827042164235
-335.6455329724119,-342.65710037878364,-342.3982903778854,1.5497596293980015e-73,0.021317870415329968,0.11624089831554156,0.9326201342172146,0.7963998156472963,13.235020107733618,-1.3695008177193184,0.8093049096761702,0.26924088969343135,0.5399001450730652,0.2587941851003306,0.6528371662944634,13.204892562899015
-334.99365642469917,-341.93155020661646,-341.44478595400017,2.4944240689840244e-73,0.023370282302730232,0.10516138773205913,0.9458584590172194,0.7918726426244413,14.270908408366893,-1.1070844357169727,1.423162144581423,0.12605881301975674,-0.3756408125214099,-0.8417707167437618,-0.6314261190882626,12.484551624705329
-334.2517600881823,-341.2215859735274,-340.63382438785817,3.73835721194558e-73,0.02090684279475235,0.1294599435249436,0.9366828418194013,0.7189886633582768,13.712110411085526,-0.8822205968148613,1.4084627382976282,0.6111304527620547,0.8386321335868598,0.8620524968098637,0.9954491084152177,13.159596552904441
-329.5718735006604,-336.9239381130237,-336.8997526464342,2.3990372430212854e-72,0.022801180738916065,0.12611795981474355,0.989964885201518,0.7030111507434218,13.920245002598358,-1.5484315410491525,1.4530048854777198,1.3863978318235366,0.8349168228296278,0.6272552534327545,-0.8152979833967913,12.442657660576499
-329.37788812539134,-336.1403370845765,-335.75647714364845,4.247846971891841e-72,0.021032551389841454,0.10945994630862084,1.0163437396818067,0.9357092814312606,14.10976736644377,-0.08866949477086594,1.1901204262645904,0.6428966515189131,0.03771282437302936,-0.31886887496086747,0.406087758184682,13.261995950058632
-328.5689409299207,-335.56590345936127,-334.96351018311543,6.310847675007456e-72,0.020871665163666203,0.11777920677546126,0.9282020414592946,0.8202167535351136,13.550011919873088,-2.018474077459098,0.9048076988562321,0.3391575126610334,0.360456241278182,0.4757741457666058,-0.4670444011664594,13.143732212369603
-328.37671150489865,-335.1423630035742,-334.3557961894683,8.547510558858394e-72,0.023184245574316746,0.10785815828897354,0.9577071873840369,0.7572009796291596,13.409343850830597,-0.25060764810794867,1.092179712883115,1.241340366721775,0.40348934963325256,-0.3106567996171865,-0.04877277088095355,12.890550295273995
-321.14772210988315,-328.51629101337426,-328.5133849577005,1.567696252810811e-70,0.023841344271389602,0.10687958840135145,0.9012560610641122,0.7976540290133453,13.519599277735738,-1.9833183876987572,0.7532727208163498,0.05995659779723678,0.37992998546799406,-0.7655931601416492,-0.3636894283839516,12.484282570452471
-318.7274169691372,-326.0135459155007,-325.9346439703342,5.672623267270162e-70,0.024188176404180278,0.12745272832130078,1.0001688891843794,0.7629000226466115,13.862785630337518,-2.4632383136372913,1.291845651384314,0.13350677166857317,0.7240174897771152,-0.937840258000838,-0.34614883699947097,12.405983607274104
-318.5662667414343,-325.32374190610494,-324.8901034516952,9.558665012473893e-70,0.02397931694322225,0.10646178793900382,0.9014459227498488,0.7754093165183845,14.262632052904504,-1.010010299596936,1.1763613088789573,0.34476714797318325,-0.2287611731356356,0.30980453526308405,-0.6382586930008194,12.46640849824875
-317.43089250694146,-324.5275629034246,-323.9993457359145,1.4906391250941485e-69,0.02395523812921321,0.11071024049566364,1.005162073937982,0.8398569613659193,14.292431172639933,-1.1627624337184104,1.4283478408548995,0.7105237680975162,-0.5725248266451326,-0.7723916147679359,0.359332732749164,13.186379074321993
-317.05399557878593,-323.9089304672601,-323.2599694038065,2.1556552917432226e-69,0.021859973002838252,0.1115154321535642,1.0149538191503578,0.7423128714357583,14.255986310235642,-2.380420977611209,1.463904450088057,0.12946362614441637,-0.6347941793548146,0.598860977879103,-0.7029931777847642,13.180287526562179
-314.46288317778044,-321.7699053703191,-321.5666721408228,5.006608337243758e-69,0.024176088714759864,0.13605754308961632,1.0010878116280888,0.8307946584081238,13.258822960043329,-0.7818908044935937,1.3930730252509886,0.4253108850452621,0.7777399513071017,-0.4993958328256265,0.8300538424978687,12.71455931154101
-313.8821164168551,-320.81905280524126,-320.4314174136285,8.821242931405253e-69,0.02364399603489077,0.11202207816712595,0.9910915644992658,0.7882236641558317,13.72761554802609,-1.7295272346131378,1.1521338053859265,0.8580528072451031,-0.41782730877139285,-0.6019190273302182,0.013458010069651749,13.130727525546915
-311.67469285866764,-318.95362748564077,-318.74812556448006,2.0397467476178463e-68,0.02269289796730617,0.13085427164796656,1.0135606771422585,0.6825420955741246,13.992885005844329,-2.9485677446749734,1.1243561027538675,0.4618698584865161,-0.22343184283424522,0.4089723302527486,0.9963387787634095,12.43001923139387
-310.31492257473184,-317.47169554251957,-317.2255922654386,4.357118660917854e-68,0.022445183254725807,0.1296176743722794,0.9624887153485626,0.7640836137463378,13.512954424584795,-2.0383060247141254,1.0572531485387746,0.8226175003878513,0.725782119668011,-0.1967689207139165,-0.771241284476476,13.055363781949488
-306.78052715878783,-314.13904421459284,-314.09439662261144,2.071602563385302e-67,0.022944685231965318,0.1330810740176196,1.0184808330066706,0.7302430356346231,13.343204067993314,-0.403637912484037,0.7546923864966968,0.640844935123426,-0.5187056515378516,-0.23327702854355614,0.7783136352206614,12.45902886746435
-305.20040768203745,-312.40241355796496,-312.23338498568086,5.2413690270886114e-67,0.02303209788183027,0.11770258468567717,1.01975226643535,0.7487909586053764,14.016890414521004,-0.9191166247167684,0.8798190552588886,0.9080495598749097,0.3968077052428023,-0.03751513495928105,0.39118891978105386,12.43047796051107
-301.9674566406572,-309.3200455578439,-309.2671740996746,2.296303662021271e-66,0.022587928742268993,0.10968861494198355,0.9153270865951391,0.8348308600184274,14.159864390602063,-2.9906309844388206,1.0866100530014113,0.06379222477035318,-0.958959070129854,-0.674898325051009,-0.10449580496359578,13.149710219499443
-296.3989912581688,-303.78845211535105,-303.7842861435016,3.5260098548887973e-65,0.022961680535243566,0.11436007752609142,0.9787119516706662,0.7726865384955847,13.573029435559139,-0.8404543194921059,0.9015262012521922,0.4283774595398061,-0.6432469520336765,0.9753312469333408,0.8081206311795426,13.242852223023853
-292.7272242145201,-300.0973786517097,-300.07263789618264,2.2417260695006165e-64,0.023439883400583932,0.11652785176342267,1.0146882325123032,0.7446028588745087,13.635445306068874,-0.6508639896740624,1.1301685369937,0.16003688445650793,0.18444925050912198,-0.7760864577776734,0.397961421198026,12.512277695060481
-292.56068809531047,-299.34461211962457,-298.95063857003333,3.927200593960902e-64,0.023286759427148116,0.13066242902649697,0.9433373458536989,0.9154903567834831,13.497405478946995,-2.0907728805291153,1.2460755927804543,1.0943987499991825,0.945901321028767,0.7570692037864439,-0.10308590892405389,12.712845526336777
-290.1479841787237,-297.461462447868,-297.2580658615462,9.123003762935341e-64,0.02320479164687219,0.12922632169343343,0.9734537310606393,0.7964464154439165,14.079976464835363,-0.3330647815671641,1.0359042173729838,1.4390720634456247,0.014046163305312609,0.7853858405263983,-0.8129763599256437,12.792222834218009
-290.0157284771162,-296.7877862293565,-296.3023845595383,1.4700353636703547e-63,0.023592273629674004,0.12146964828121168,0.919664119295412,0.8576216349654096,13.272701891383237,-0.48637289308158405,1.384016786057398,1.1524988632861062,0.744984803325683,0.7533491533417234,-0.8921942968829581,12.667511563398104
-289.8488330395966,-296.6389157896368,-295.7634126389982,1.9241034120105639e-63,0.023646268849694833,0.12838185822873882,0.9350557433877997,0.9212093696483235,14.076185490595323,-0.3371766447296043,1.2936355725714357,0.3560919797886269,0.05550413710455704,-0.7192106620652243,-0.7043394191895982,12.583265451092613
-286.940094215166,-294.2922432591353,-294.085508175766,4.4324780451456936e-63,0.022820967412919745,0.12904235245225662,0.9463226316941848,0.6800278411594046,13.41046343852427,-0.14591877468447123,0.8764121617520036,0.6141681598936011,-0.07632746092650922,-0.39304800935738937,0.5085166930603673,13.227972754572356
-285.70583656791035,-292.8576360951098,-292.60073656983127,9.29073082767969e-63,0.02222965178790657,0.12979904421401603,0.9436310668789107,0.8385781765651177,13.546651136901662,-0.28400696079896903,1.248453056504308,1.262123873283726,-0.19111652362718323,-0.5343846033455699,-0.5224409595573534,13.114330971816626
-285.303219967045,-292.20050791383113,-291.68758441762486,1.4652712098757134e-62,0.022507277026462085,0.10321821286462811,0.9149446587517838,0.7664087514148582,14.016622748323968,-1.2426021097906084,1.1898447690922118,0.5027097999084265,0.9556809715893275,-0.769768003986826,0.05465387962135182,12.553552125069615
-285.20625959791977,-291.9716698477992,-291.1264256273202,1.939009054957859e-62,0.0231174709480455,0.1130619801783288,0.9280512299261326,0.8303736054876345,13.419386892072044,-1.3722248846182556,0.97958163644624,0.7974890183804395,0.8945431108214106,0.746787275726339,0.26168673774448004,13.134183364968198
-284.6620408043299,-291.61767925871834,-290.6490375381235,2.460540245431557e-62,0.022433936684582333,0.11516790336250524,1.0038072550697972,0.8910583707607659,13.36570681601193,-2.2772339147303553,1.0713321526864326,0.9416183739032054,0.22282852423760935,0.5556848796393261,-0.09128972557219717,12.880149899915471
-284.48141599142946,-291.28975653902427,-290.2257892020481,3.0390441452575586e-62,0.02284700423261399,0.1367408954245566,0.9691849611126717,0.8569034154269933,14.189923505501724,-0.39664198252089156,1.3847636988043401,0.0008498642212095286,0.8596461032911269,-0.6428238916960314,-0.5579079786405221,13.295886756646809
-284.4145186507073,-291.17150679597864,-289.8976366519186,3.5798287089362596e-62,0.021344510816715234,0.11620436061373038,0.9711135406684123,0.7829419666722003,14.336078826186444,-2.936438286108361,1.2857799315988485,1.0883025890623648,0.04529565195627172,-0.8144616350881233,0.21926551194253174,12.472796002930464
-283.69176706047665,-290.71531699210016,-289.5319839842293,4.295699775390343e-62,0.02140783621292332,0.1384704876614659,0.9917769184207917,0.8787041326598622,13.741353916019062,-2.721815629222225,0.8085497072325937,0.36242878544188084,-0.08774836413877374,0.8568430504580464,-0.3271004148885577,12.999983496064015
-282.02816760131054,-289.27591366218695,-288.70262743821917,6.487980665426053e-62,0.023237987599019683,0.10670446161408423,1.0137830941457495,0.6902564870427383,13.221620375243702,-2.4279287838534684,0.9956811578864422,1.0412140141993258,0.3793195874860853,0.5930326355939048,-0.6288444329637743,12.538005039281382
-280.9380750233344,-288.07149617461624,-287.64492886575357,1.0982790953172086e-61,0.022357187314310245,0.1369046829857361,0.9225730948804096,0.899331076361565,14.246184911577972,-0.6386881082562885,1.3200241596850861,1.3914004086269274,-0.06289045101080037,0.16573487445868462,-0.6827409139095981,12.97094675536745
-280.6915197920087,-287.5393086794953,-286.8975777867811,1.5941320038156028e-61,0.022181741955623197,0.11834203933729431,0.9384088657623404,0.7520776232231527,13.602955871019118,-0.4247896033289775,1.0741536882297729,0.5126205055162655,0.6457875769921944,0.4944002858734835,0.29357221709922143,12.671600797014024
-280.68727393624044,-287.4234834014321,-286.4332025386555,2.0098841418820623e-61,0.021354962097055764,0.13139517343386342,1.0011782674459635,0.9077219968182989,14.226220509533224,-2.2381041879187036,1.3777495387585617,1.4187706124532495,-0.7318393868291035,0.3481134720144936,0.1355272658044735,12.88184276546357
-279.08531377225444,-286.330976008431,-285.6876363784438,2.912999619027737e-61,0.02399057886549329,0.11956174155340765,0.9654954491218346,0.76770509022107,13.765240562202862,-2.7457992460755207,0.8711425864554844,0.07580688482961007,0.31169474400972397,0.9562294742748456,-0.8597473319466642,12.543328967274833
-279.0100160442434,-285.7850411531751,-285.04200609252035,4.018898188813493e-61,0.021751485051442317,0.10379351109620144,1.0073316364173457,0.7192232696079425,13.448434035062023,-2.6865097817358463,1.1396186170330156,1.2670165775279805,0.7829707966415036,0.16804740901682336,0.5334525805478652,13.242896887456624
-275.55851977763433,-282.96054360164766,-282.8429849143166,1.198887975806945e-60,0.021400735973469913,0.12508875529820174,0.9626472448294969,0.8460970052053415,13.811775167484072,-0.3751890577468302,1.2155799614683822,1.2519464683392005,0.31265142746575814,-0.2703182112873237,0.834693094424525,12.517853619011914
-275.3105672366613,-282.1689588570832,-281.7570793311551,2.0616366111580674e-60,0.024002671861213826,0.1098891639762183,0.9233315798555605,0.840873611427635,13.936206101909221,-0.9084918966028992,1.2958235740402784,1.046543171679905,0.5817723983866949,0.9663365612273305,-0.017375113603734782,12.581105907519515
-274.7265934402798,-281.7206232643295,-281.0455379957803,2.9405341943855445e-60,0.024194186896684716,0.1056634934256126,0.9322041885730517,0.7642155016871848,14.109626165381298,-1.9345291763801153,0.8503378501204469,0.34132575357476114,-0.9314874330169616,0.07766288766835205,0.7012847477897273,12.476134209049583
-274.1544573894614,-281.14623095940215,-280.4014704479751,4.0544025868158895e-60,0.021232069563398365,0.1166403338322197,1.0217323232601814,0.7855879897025028,13.303241803717656,-0.9609508465633811,0.9839951094018369,1.2814980681836914,0.7227550323278591,-0.2372273887155829,-0.5089307603990791,13.042896568613914
-272.07654430136853,-279.39981331203956,-279.0869970271262,7.795558923046906e-60,0.024070445972927807,0.13430272868855003,0.9103750087083288,0.7142959338360554,14.008225066520493,-2.263456929097779,1.4812209616338592,1.3552701023394982,0.6167704370456395,-0.9126906600563378,0.1507443724530806,12.475817514863087
-271.96194174354054,-278.76767501381767,-278.22149680806507,1.20040110926753e-59,0.022258704907638115,0.10928154732931973,0.9033847909956673,0.9356461354278104,13.448250854507199,-0.32318304093080474,0.9360033257929586,0.14234429494350642,0.5601778790542722,0.28111671389239645,-0.6906383309654507,12.640280736700761
-271.86413778266234,-278.6639153522012,-277.7252891037866,1.5378404345701627e-59,0.02140877057265841,0.13546066647751392,0.9827532690316584,0.7144802781384461,13.573320012489415,-2.4999357241798164,1.0897179828671706,1.3713965960988899,0.3582727777078405,0.9582997253016758,0.9985403494095768,12.45228907142912
-271.0469294065953,-278.1283481711709,-277.21350036893597,1.9849060250639653e-59,0.021095600572510573,0.11334590876680734,0.956068866169286,0.6994149258490053,14.25174330769393,-2.107536452047323,0.8789377661826848,0.6012268827020593,0.22704819011990418,-0.09445207764574048,-0.0586777389572839,12.491754735596256
