log_likelihood,log_weights,log_evidence,log_evidence_err,omega_b,omega_cdm,sigma8_m,n_s,alpha_s,N_ur,w0_fld,wa_fld,logM_1,logM_cut,alpha,sigma,kappa,B_cen,B_sat,s
-196.53986545275345,-203.9189277216951,-203.40114429535552,2.3831113611584677e-43,0.02087466218981259,0.10746111262672191,0.7795767285876408,0.9895915330923413,0.007765534174179606,1.4559757287767512,-0.9506864336974186,0.5920654149383472,14.277092950996959,12.943841847115385,0.9487623746692356,-1.8214472393523424,0.21898983782547898,0.36796252915876204,-0.0013065225708885908,-0.8710776229033388
-196.19558668692468,-203.50065802624138,-202.75651661784858,3.2854522604271872e-43,0.021958481864678556,0.13329020107537393,0.7912035202150867,0.9773303627047355,0.027722954000441648,2.685535150572301,-0.8774237620381053,0.3428209834590217,13.546585698205746,12.78167529082732,1.394361307429864,-1.0345205939316862,0.29417334995697736,0.17637667851954975,-0.2665659998699843,0.1313635511597231
-195.34892346506942,-202.83487861239024,-202.10178305559614,4.550724534058343e-43,0.022363437720098557,0.13776179653107407,0.756529390793694,0.9337015806468498,0.009100542949512055,1.2299481687393663,-1.011970918165465,0.35161052659090974,13.72436815737333,13.237839082478983,1.1920852586240642,-0.24348395136872103,0.9208627486352363,0.4234977982890973,0.5647438996773058,0.33345980624534555
-195.30750608112956,-202.47967171067808,-201.5798354301182,5.9018381552646474e-43,0.023621468869968642,0.11013100592808109,0.7508450548571867,0.9638523822850551,-0.016780937608052097,1.39290896200655,-0.9999344585255369,-0.10661027758122255,13.736598012349328,12.992035712542018,1.4591444883841818,-2.649481334213008,0.7400629433887659,-0.3353593363538161,-0.35444869614137087,0.4208169589517907
-194.92236703029903,-202.25017786980013,-201.16671081211888,7.250774581341053e-43,0.021123425927141858,0.12790966324139189,0.797480076719122,0.9611995290342777,-0.023384885206308173,1.2501998227595947,-0.9969310818687951,0.11605437148226883,13.484453286918823,12.512356398154367,1.4122908466429347,-2.5499081639522747,0.09674223507162572,0.4087972444846659,-0.16941138828129731,-0.9783656365707147
-194.8519114940337,-202.04218624518052,-200.8184060871718,8.625271220862781e-43,0.020834047710176756,0.11954081857903989,0.8451057742800986,0.9556140318069825,-0.009265345995760888,2.589644015914042,-1.1585340019946062,-0.41854628773298086,13.469802463475848,12.586704095924672,1.0605839821681604,-2.8790278689601236,0.7806553300256138,-0.056585219633294104,-0.8170746424072011,0.6100382150945287
-193.87448237582063,-201.40591272384776,-200.37647331580993,1.0745292403740242e-42,0.023349167999166753,0.10977220244593826,0.8748280530839607,1.023342147906232,0.028586888672555245,2.6592845817999935,-1.1667865271872904,0.14346712984692755,13.53884386830909,12.862752903701638,1.0343814394305568,-2.5987736764269114,0.6906415209199978,-0.8494697332984182,0.3162924335142532,0.784688616522474
-193.7683481619393,-200.9796712282078,-199.94011735593165,1.3350815945716296e-42,0.0237596087733774,0.11152028748854714,0.8558082337869739,0.9657079161738045,0.01100189094927212,1.1918362503142954,-0.8583530291989422,0.45164143271751855,13.771887346501071,12.40476152067272,0.7236518763669939,-2.2105170028923666,1.145206559001523,-0.9501602115968011,-0.3120741610541842,0.4725925597600109
-192.84496865273937,-200.36532519972604,-199.43714211559475,1.714208177281287e-42,0.023905043190911888,0.11972401904590776,0.741332806955466,0.9655194992109447,0.015560261890591703,1.3306426693909885,-0.7364167310079908,0.0685976610595368,14.386903599837028,12.481950660424523,1.0427885784888848,-0.884048570654949,0.2270497778199438,0.5592728557526421,0.7743303130473627,-0.24806323969314747
-192.76939550284544,-199.97012769818699,-198.97539103159372,2.1568720619720322e-42,0.02426871254228877,0.13856137909076272,0.784568758445983,0.9277910787478383,-0.033182735959593056,2.6897010960695527,-1.1778680616898243,-0.548018712678094,13.336754753454523,12.500544292959248,1.023229697139175,-2.471270030493991,1.477804175642855,0.6857745146006107,0.5933376034326483,-0.9898526052529706
-192.64222338949446,-199.86944657953563,-198.63251527617294,2.5585401319892165e-42,0.02101171358728383,0.12346112006267441,0.8255038147532522,0.991482207951811,0.021557718513546764,2.377506230595199,-0.8255626801401403,-0.0205571873706073,13.512379528115769,12.456761887143626,0.7301807054299261,-2.500243177679798,1.4573171271877834,-0.7553423967586301,-0.6180360203610076,0.8173440775369705
-190.07415010504297,-197.86106749625966,-197.48102740714054,4.524610086077127e-42,0.021583066891716893,0.1230511999486601,0.7101947449989656,0.9130678352365578,-0.02725132453709067,2.083984349319569,-0.8849567346678651,-0.5548316159673884,14.081451994786109,12.480638484008947,1.4979040614120942,-2.9627613141908875,0.45362905178558655,-0.12518665089836367,-0.44059097900231525,-0.8766742230285443
-189.48139905464618,-196.9041370211068,-196.45839909697523,7.524536321788402e-42,0.02329536537000331,0.11636818873588609,0.9125261884566466,0.9619943379748299,-0.010276186809675233,1.7886766240626106,-1.148817578629934,0.2390834044674266,13.212197028032259,12.599579812902254,0.995790686709382,-2.9173136699779127,1.0486657005382118,0.3610377804754983,0.9221686055413718,0.725613453861258
-189.1875356958623,-196.49536290785989,-195.78356304116545,1.0531122329672844e-41,0.022944826803503834,0.1328413988197967,0.8630058514972253,0.953931897721009,0.03611330499397115,2.5019135655961695,-0.7528579437033118,-0.37508100579832077,13.938152606941053,12.79725195682028,1.4183967646143785,-2.140395005084036,0.23539150397143355,0.8242117560142332,0.987621263643192,-0.6925446008355136
-188.8196046995317,-196.16039251673521,-195.26118457957327,1.3661886074971389e-41,0.0221342256683633,0.11255645131045514,0.7453923484417273,0.912826192243586,-0.017020725671604738,2.7974097059650935,-1.2044816613820215,-0.2907149306644463,13.978123473838057,12.868849506906074,1.173476639094681,-1.8810809164766504,1.2314919540484848,-0.37273013919861464,-0.1373535979517455,0.805382813091652
-187.84612169698892,-195.394453644652,-194.63245349206574,1.8676146746120897e-41,0.02335014806081664,0.13236541570299987,0.9091725628255308,1.0072987026624736,-0.024185721350603567,1.3759136989069731,-1.2117626341727579,-0.038690539022201764,14.117947809774492,12.695141745933947,1.4983496780016148,-2.4623809913679624,0.12467105766701703,0.24086635998058403,0.32090530957536734,-0.21687541756790618
-187.73340478331437,-194.96582132416955,-194.09216231804626,2.4439204661495763e-41,0.021413046901100304,0.13510374385133656,0.9169293493178319,0.9154932748844171,-0.016132205069733632,2.8046393599154618,-1.1767721800968667,-0.6148305479199534,13.747460437748167,12.530844318115735,1.1408080662953535,-2.4130052826284505,1.2847291608351863,0.6857573104829562,0.8676326370941461,0.4297884978136375
-187.28174492765424,-194.6619325018942,-193.6438577826748,3.05511489304149e-41,0.023203512519931586,0.11440084390784393,0.8617546991210536,1.013525931343602,0.013171956222026063,2.7723927612890398,-1.0000574048568331,0.012538435162457673,14.18785227072319,12.580070299309394,1.3390272935656502,-2.597555988961254,0.3781413029218175,-0.7972427621491089,0.2020770969228194,0.17436144686717703
-186.71519889305677,-194.140516873239,-193.16851815743706,3.87014779068897e-41,0.021082435686715376,0.1330557802567994,0.7104368500370889,0.9179452893950192,-0.01612411446502761,1.7548713298783394,-0.8806096598733022,0.050265504312511866,13.925188946603337,12.543098947169774,1.0842315929741329,-0.6932582697908996,1.0210176948590992,0.7690884090981995,-0.22091742656193158,0.2139864474540163
-186.48197633401438,-193.77544326168345,-192.733478591756,4.805633799649683e-41,0.021859400892195006,0.13245812485646807,0.9067755733219889,0.993047224170383,0.007091889923912131,2.5955088240957416,-0.8596790672343055,0.5299622189409435,14.335568413260871,12.811811301096014,0.8102259587315478,-2.1895311752113678,0.9539245488941587,0.13768092094980622,-0.4201526702295344,-0.14819729892073652
-186.14982828256714,-193.48781233811238,-192.34799589866296,5.822114673310045e-41,0.02108321523382666,0.11748161526593112,0.8097788124518575,0.9934702272061035,0.02803243473693886,2.5014035703063184,-0.9505616342636741,-0.43949689144692694,13.713332276246986,12.749237038062379,1.0417113545831764,-0.38771126835157554,0.8260615582852758,-0.04149392389419848,-0.5341124310293135,-0.5877926360238899
-185.60787880819663,-193.03021597791982,-191.93887514055226,7.135994384612544e-41,0.02076848351900496,0.11721091545108724,0.7384320868454995,0.931193929904435,-0.015578673702257427,1.9523678219445637,-1.131996604808475,-0.5763536824666502,14.301127788730678,12.637169172841844,1.1701833099056826,-1.644895234962763,0.8476954973506343,0.18271931608740255,-0.42301265733624205,0.504126140298403
-185.4248530258329,-192.70181784168284,-191.55613820676575,8.632872931892793e-41,0.021573769811538336,0.1260952108487637,0.8810559991063911,1.0008196481288627,0.009440383586826306,2.447462552025457,-0.9646664797710726,-0.37674292535350473,14.155583185962383,13.113684901883133,1.091476610002104,-2.485747467327845,0.9485311265297691,-0.9221884133833254,0.04630937225765064,0.23845838839426325
-185.11718886986833,-192.45086656844595,-191.21345770479567,1.0238116984942225e-40,0.020826641266634065,0.12308038277806159,0.8050071087476526,0.9534492301032722,0.0015332318468700978,2.2661174799993145,-1.0685204068510816,0.18734009707278765,13.229016659383324,12.505474052449218,0.7805046678102083,-1.0242247749105142,0.24134832794631222,-0.6396407070938233,-0.3609006360005298,0.34044869203979866
-184.4626526466798,-191.93092745433785,-190.81603456646494,1.2474272631894516e-40,0.02356194931873559,0.12827703738547772,0.7554335511812076,0.9722427162660241,0.012121645043444047,2.2769366949516745,-0.7533678407542493,-0.11291789845775524,14.022187512644162,12.426244932385694,1.1621798339530995,-2.2040398967041024,0.8254368735661566,-0.06785932138552764,0.3407469265962977,0.5563517827334026
-184.43470892483816,-191.64421058828037,-190.45358458068176,1.4938838349930476e-40,0.022164899113947117,0.1224050203162513,0.8193270127579235,0.9941202477175826,-0.0020283972179974408,2.217251730262533,-1.17066491102399,0.44061930969241503,14.140237589301377,12.63584812455742,1.2096818457847753,-2.7884473817586004,0.4303499846821882,0.8609712475547864,-0.5867981309039885,0.7782219585021983
-184.34031989199835,-191.58402656885391,-190.1737654570296,1.7172523407364788e-40,0.022445351648697234,0.12055270110976833,0.7452627949855397,0.926629427588651,0.016443259849021168,1.890972942814062,-1.023756415526051,-0.10423006230849297,14.150756999202741,12.541638626155798,1.4949351916439817,-2.536876387772175,1.400497047229825,-0.5549217577086882,-0.20891137043796615,0.6928724332652354
-183.90285901356847,-191.2974797087188,-189.8923000501748,1.9754852800694924e-40,0.022785994821878715,0.12775799049712555,0.7587652350922649,0.9170031868741092,0.03113521219881516,2.6029720102421727,-1.012846700371005,-0.5082458058209253,13.591534444259826,12.547210470457912,0.974458048188495,-1.8178247451309266,0.8324456579933427,-0.8524860254637947,-0.8501949730066605,-0.8508102839299712
-183.74533557899954,-191.02262020757297,-189.6124511887537,2.2706742226249353e-40,0.020923048655420582,0.13836051544102107,0.7528368564763508,0.9882606770835805,-0.01604605560079385,2.5837359536668263,-0.9291099321729286,-0.3888569927382974,13.293764980609586,12.893412801894986,1.1391870987232164,-2.9114544883002154,0.3617756224704245,-0.783585441907052,-0.9865677714067669,0.5656217257910978
-183.26830098143418,-190.68225813417794,-189.31748961887075,2.6294313715054333e-40,0.023357971150557773,0.13127616524734073,0.7996822974058859,0.9739007989792086,-0.0064923052410836984,2.4869034111718102,-0.9055491818993815,0.4363652309472831,14.379405731554046,13.012939500609148,0.9867979369614679,-2.3328874904033206,0.7115140441960768,-0.5974427980258159,-0.2909963181199422,0.9410579897860678
-182.6835631797362,-190.13940508000672,-188.95313207921973,3.1511187878431326e-40,0.021065913718753836,0.11829794815634742,0.7961291303337571,0.9082808319161519,-0.014944844479527118,2.8251601865358795,-0.8336391914712471,-0.6180473770349341,13.27254175685209,13.21389370143457,1.046955646771117,-0.2331144098468445,0.20380662292343305,-0.027080187450484905,-0.11656572573613189,-0.0728726956708663
-182.3518406120985,-189.71162494264397,-188.56897791433843,3.8137171850506355e-40,0.022020479655672012,0.12891590197866667,0.6974747454089923,0.9167611554571657,0.03356205721267188,2.5781997936294525,-0.8792899858292647,0.20653204566982686,13.817353795213602,12.593767178126788,0.7258422919460328,-2.120945353460089,0.7128362629416276,-0.971883749040727,-0.7343055284213069,-0.34029478672314917
-182.06952061671063,-189.41036387920897,-188.21052572905134,4.557525087603154e-40,0.021916321866583995,0.13961190113031427,0.8358127430245685,0.942751133980127,-0.02460777090598057,1.9269033411688445,-0.9776676423789321,-0.2744115080778751,14.146427599812574,12.923996444561865,1.269587522578736,-2.9567113701138537,0.3801696888864986,-0.7082422681383709,0.4093553322860233,-0.14761999032822337
-181.1852366740684,-188.74427323810846,-187.74905635367574,5.730600898785543e-40,0.023351240727034157,0.11136069313126262,0.8991007650915828,0.9676461955669035,0.020277948408572673,1.372897188126113,-0.9610596452097167,0.49291239277635224,13.74373972090479,12.532081889175322,1.3707745565941034,-0.42712614187092424,0.8148547049078488,-0.865183978475683,0.18435469482992417,0.2004041087213817
-181.02971646216923,-188.31806572275042,-187.30047687685382,7.161413779628096e-40,0.02123247556601084,0.12451777991346234,0.7553732386433344,0.9832433818219194,0.03134008537332502,2.312373689912506,-0.9777967498657807,0.1793305668698355,13.281696728118998,12.578263287570946,1.1834630548331124,-2.1227662265422538,0.33307480897138236,-0.8117024120570038,-0.16047857379569574,0.9885202123591295
-180.95579736555143,-188.20768149761773,-186.9614001733391,8.47771141518297e-40,0.021665575854895876,0.1095101601110867,0.9108702884767322,0.9674302333253584,-0.02153246400418972,2.595433028396885,-1.034287309802495,-0.40777807200105065,14.175308709922517,13.11741093884039,1.0448243745273031,-1.2726082683320201,1.4240471300970359,0.7780150095188012,-0.570184312881991,-0.5359172046017344
-178.6766467904724,-186.48993597678194,-186.00498966523043,1.3608056304807837e-39,0.021786741009671498,0.12051084962357467,0.7341297506998878,1.008191371379095,0.03454809202308718,2.4284156171537488,-1.1913068716888338,-0.2308646588279274,14.18328872807313,12.728845102087224,1.080301591372503,-1.6518198613960626,0.6400563902700709,0.441184691253645,0.5889300218186124,-0.3809414670224047
-178.60255903572255,-185.85852038328355,-185.23592858104854,1.9947837185482847e-39,0.024014254608537674,0.1283940887843014,0.7958292613570968,1.0053790753991565,-0.001116855266474523,2.7292346355593624,-1.1875534218419679,-0.2591479819845947,14.073570920376437,13.149891420027636,1.4364515833459377,-1.6821775845821993,0.13110485470935174,-0.36413957999224444,-0.5056967963816452,-0.788370759245729
-178.3818664205148,-185.7077383299629,-184.75111504068795,2.5397743158306005e-39,0.022961836034114867,0.11155271534052559,0.81642740299755,0.9638080204668003,0.02091222307485867,2.5650869887400987,-1.1486885001471063,-0.3796829273308563,13.734144546533782,12.675589996485598,1.3833768079575859,-0.9970823791862555,0.163944473797685,-0.6248796169823516,0.6727044599713463,-0.2523638142502713
-175.91000375280913,-183.74569822258974,-183.4338904597526,4.877035407809803e-39,0.021009929904027884,0.13504015162564104,0.9239879284067487,0.9630061851854878,0.011047722911241238,2.146799304894439,-1.1886116924527568,-0.2534837801199665,13.926269504343987,12.930906822026538,0.9459836016427491,-2.6305210017233605,0.582269035638942,0.36245786725849793,-0.843737389614907,-0.018194567809422413
-175.71571758431708,-183.03374712733404,-182.52078939353441,7.684448386560274e-39,0.022733476552690604,0.10550818499963528,0.7613189079284318,0.9664767580872666,0.028378814038956597,2.547328679728193,-0.9688060641869313,-0.2147851621592431,13.462534457227811,12.873882676242724,0.8022583073631225,-0.8362553203756704,0.9620198706771037,-0.8904482963029408,-0.6807775088581014,0.5418804397600945
-175.1904844290999,-182.6466019570566,-181.8885711981705,1.0528960829226246e-38,0.022538695095966736,0.12928411148815352,0.9245059004835139,0.9073793152384461,0.00475313744715971,1.740858111793389,-1.0955562272345731,0.3433725503534011,13.472526814841883,12.822031104995682,0.8332940028361142,-1.8499023280370643,1.3735339597330345,0.361727336497796,0.4848649092466286,0.6792253532462089
-174.62974018059555,-182.10090589044722,-181.2959661665781,1.4141255192241025e-38,0.021861037374687472,0.12225925732911938,0.683018542780998,0.9681389803202551,-0.006723198365269925,2.62643170788255,-1.061215873204122,0.5095020086837444,13.291286342655896,12.995919179504664,1.338527493386212,-2.384549563738425,0.1833441005314836,-0.7733026359868944,0.5534213599314968,0.020575034393345737
-174.12952630441652,-181.58026869609998,-180.73490060434904,1.8694998462654946e-38,0.02364824592022849,0.1257833592306556,0.8883665828613391,0.9964961693008589,0.02851906358050916,2.28482223804244,-1.0702477340654186,0.39296480871760975,14.208334709268204,13.024031602960395,1.141989960217944,-0.6823569599255261,1.3531542439087745,0.6945655923915421,0.5509422015950103,-0.1601077319501676
-173.62049948813834,-181.07655756378867,-180.1980611389042,2.4417104837738256e-38,0.021551869610686405,0.10758381699354695,0.8882840860695923,0.9277037665362332,0.027953738660430598,2.4764377545493237,-0.8679214480266297,-0.10124274087197949,13.578688882716582,12.691613553686059,1.4278697151941153,-2.1742354680148517,0.6233366877666491,0.24968500906695956,-0.6235204007867006,0.41089517313035007
-173.29301825163202,-180.67900031151015,-179.71674516109965,3.1023756428894003e-38,0.02210787347317453,0.1156786718580195,0.8269359421179885,0.9298177985178917,0.03367309618005918,2.789916366174997,-0.8241193678476235,-0.48467688177472135,13.222694782898946,12.437275357248103,1.3549988392956747,-1.4380455129242011,0.16639322047367183,-0.38861753065080595,0.7467569104140694,-0.06621956119677153
-173.05459946772945,-180.40430564741615,-179.3094143515215,3.799676751351174e-38,0.022465980477048182,0.12533266748278438,0.737820535702692,1.0020294923886215,-0.01828726619817108,2.2746690565958447,-1.0405420728484238,0.10630751867028343,13.252634948996228,12.511570456860209,1.4599925489422927,-1.6168494204975614,1.4479817795612298,0.5318962144214605,-0.44056409100235605,0.7113828106354567
-172.47825768486112,-179.96505306673805,-178.8912894557822,4.6779694715139945e-38,0.021700248429841397,0.11446699218507654,0.927571903841312,0.9556365890864671,-0.013038874290530779,1.192735223903811,-0.8698462801073845,0.6201821013186722,14.124668094146763,12.471146857173185,1.0953777864048013,-0.4667274869799667,0.4610263528602307,0.3452886089625715,0.6112471750397142,0.10006133657130589
-172.24284327331267,-179.59522039084283,-178.489406026991,5.713057745718771e-38,0.02186411472916266,0.12443552094555464,0.9257272967895271,0.9428116087431647,0.03689599365538231,2.5710291555223375,-0.8098318787926382,0.21486332810623443,13.876681088883625,12.672986914112913,1.2519861834475314,-2.9933217343965013,1.2633335905871457,0.22402424101170215,-0.6438416825334268,-0.8501938555729331
-171.7595797416247,-179.2158777522371,-178.09492616939704,6.951110766909595e-38,0.02204269765517113,0.1333386988524174,0.7133758282796921,0.9234344134602116,0.013005012854224063,1.8567223202908312,-1.2109550399926996,-0.1351864509784131,13.2186279152856,12.54831647911758,0.7587094038782473,-2.473920356579457,0.3659585797699022,0.9657763779693169,0.040201660287158214,-0.46283479560473206
-171.6479343572669,-178.94777724386554,-177.73991395407276,8.293813599426638e-38,0.02333867201425206,0.10620579063183011,0.9341486432558483,0.9319221372946203,0.01787628087251073,1.693855914920615,-0.8260356356106517,-0.4542285984785034,13.72770280369986,12.479795925707089,1.383918266863398,-0.6581343150175458,1.1432885631107146,-0.4802037096674907,-0.5608357303858713,0.5489902193390537
-171.35908740319562,-178.74069333967623,-177.42686181591853,9.691900742944245e-38,0.022957180173850955,0.1064062405678478,0.7577725567843844,0.9394490686618924,0.03461074256182287,2.5813083709014766,-0.8691315943566038,-0.49374593535885386,13.3567450132955,13.096721277150122,0.982290781041999,-2.085573449127607,1.0465934984921228,0.16669753153795797,0.45964547340530815,0.7265304846378418
-170.8404379302242,-178.31608173401554,-177.08257999446295,1.1501080757024187e-37,0.022575530424744104,0.111958445240868,0.7502910791992846,0.9867031212225696,-0.0005614626895116617,1.5026847214137364,-0.7338677094959467,-0.18265998624970503,13.624901368946473,12.491509437612907,0.8090848645423729,-2.5802860233391685,0.8806095555754269,0.6246230940296471,0.9485988503519271,-0.2008744670138547
-170.7461632137224,-178.04376149822235,-176.75872938817412,1.3510848810766222e-37,0.022857436425311677,0.10396277044100032,0.6964382043379331,0.9643560072676828,0.0016133003003233753,1.7436776245872467,-1.0669709841534902,-0.5767598395971799,13.564220571862768,12.70567509319025,1.0185096026017302,-2.4468345129122966,0.7176360484156952,0.2773127664749653,0.40921994747245916,-0.595228375486456
-170.09246541471146,-177.62039350887918,-176.4063426930469,1.6096064463518924e-37,0.021629642150958337,0.13404925962064407,0.7389392679458183,1.010735022700239,-0.00899431074668907,2.8014196468807198,-0.8801891327177249,-0.056358230419487954,14.024833367256148,13.247963143653797,1.1628970838231678,-0.5722820073314012,1.4384853382002634,0.8257144368484606,-0.18470704259343518,0.5662624194673078
-169.9391664519815,-177.26844871946813,-176.05408721990023,1.9175638963989125e-37,0.022462358026416093,0.13877998783257606,0.8508692100540259,1.0166328066728707,-0.025783792609034552,1.5965340997402795,-1.1729852636267482,0.1161922188235125,13.875777066586114,13.12881802413874,1.432781282733604,-0.12898270891069563,1.2684349753701343,0.5979283825990394,-0.5865783327222933,0.5224411412113648
-169.29803460745708,-176.82564138676005,-175.67408076549353,2.315868305257376e-37,0.021965711125810226,0.10398296236999009,0.8402599303505103,1.0081969028711795,-0.003768111243447246,2.1072423260132784,-0.878932224110831,-0.6198804332867024,13.703553199551557,12.56310539720742,1.0294347319648582,-0.8839801582470934,0.12353649016573326,-0.5324906377321161,-0.6907364614457794,-0.2240894451441846
-168.65436651942184,-176.18484555529002,-175.20405432307555,2.9241883048948746e-37,0.022372268949149468,0.11216806710618471,0.8511629911602092,0.9699671882109202,0.025933065665335035,2.676212186461121,-1.0300600232660835,0.4207039285314308,14.124669512107438,13.032509770395539,1.3787874621652292,-0.7795564989865005,1.1513877494707838,-0.4688160497095162,0.23610641344469308,-0.4497016149280786
-168.0992806919499,-175.6003546088255,-174.6895526849628,3.774825356185216e-37,0.02347675030554923,0.10467939515200192,0.83882392652463,0.9642100409777418,-0.011572169347896462,2.7632512629240242,-1.0348421318406797,0.2587507555918376,13.228439457453327,12.81356372276585,0.8641463136243407,-0.44120474001833987,0.4699091468903397,-0.21407249193691458,0.40807367591567045,0.13151505291412202
-167.45555702407407,-174.9900512076072,-174.1354095601599,4.969825734825535e-37,0.024074132785573372,0.11878666772077225,0.6990562386239642,0.9681299993088833,0.02529086095483265,2.188668244653625,-1.0451782751641805,-0.6265414629525244,14.252614378710284,12.911791974167551,1.4098066762755312,-2.4376123530779985,1.057846570060852,0.9869313581867005,-0.38588272082414043,0.7147506341398511
-166.88485962177376,-174.39559466138363,-173.5639166558621,6.600395926869371e-37,0.022820671305096962,0.11799804357838571,0.9015946921048663,0.9399040638836317,0.022576141561429335,1.4278722805923116,-0.9947163993658579,0.4505604114346903,14.311830794341523,12.557263654055353,1.0221669663195025,-0.7546920395328112,1.1607835610283654,0.9284751981068549,0.015822254891540766,-0.13588864679166845
-166.7563842398019,-174.08611560939468,-173.0981628812006,8.320451695685485e-37,0.023844438544125244,0.11764388277639871,0.6840235941024737,0.960624025514933,0.0373897585112593,2.6481881806196927,-0.9025114012308266,-0.5062970895037291,14.296994228612446,12.800347634600024,0.8383608792316135,-2.0853000832935287,0.8943877277179735,0.6317935595382469,-0.2887884457219685,0.10850471086456492
-166.4035989351766,-173.83406792011442,-172.70674823063007,1.0109202229834991e-36,0.02104011079016106,0.12487385507087762,0.8120141514896314,0.9799869096996179,-0.03492290999406041,2.1713548581020117,-1.1196273240368577,-0.4023910873143792,14.201912067469772,12.516271078212151,0.706433929290354,-1.7518029244908258,0.5745453713966246,-0.045232611546673684,0.5456846803889073,-0.9088743247841498
-166.39719418746267,-173.67194294070546,-172.38400623404752,1.1871304854873565e-36,0.020899126642444216,0.13144396229855138,0.8076535085207883,0.9230080949078558,-0.003649579918332972,2.584826681087292,-0.9037407396181611,-0.19435947191000819,14.299482789105355,13.108068206323816,0.8403896442397834,-2.1933919288540515,0.9947677744831942,-0.8302488082686725,-0.5074417715833641,0.5252292052393925
-166.32654901798463,-173.63479739954957,-172.13225329120036,1.3457914576149438e-36,0.023136138533136272,0.13421865377360997,0.7468973957905617,0.9516591613761883,-0.021753362400497314,2.755616105231901,-1.1677270251161465,0.1466431377382078,13.382488498008563,13.192511602905014,0.7279876086331649,-2.894448300699877,0.12250759362101399,-0.5359159374838645,0.557461819420352,-0.46593717268233004
-166.27779180667193,-173.57742079585265,-171.92061034602625,1.495528110352548e-36,0.023716049961138057,0.11680225954411408,0.847996221951644,0.9769233220198253,0.02757836950381052,1.462169414907509,-1.163004693143425,0.2740145040321532,14.073281507955285,12.532604774658665,1.0109478670278569,-2.075554944527981,0.23720915116959562,-0.8550564677392738,-0.3977459685739484,0.10957141116860414
-165.57529655834657,-173.14363046886288,-171.66260952553486,1.700313395001842e-36,0.021968735001557476,0.1270601440472866,0.7179764899993419,1.0246974925972243,0.008068213892495922,2.728438058442781,-1.1448135377841828,0.27072061553711835,13.405679357436222,12.825574149055583,0.8600836583796608,-1.0037262832091307,1.0580526561003878,0.8800054650492988,-0.0726875398338871,0.9169367949940277
-165.24049414933677,-172.67349224639594,-171.3522630292405,1.9838103619494594e-36,0.021916804813307947,0.10628428323270643,0.8972081702487356,0.969500526253544,0.010615312423842276,2.2546498496030556,-0.7597140099324673,0.06691906524911317,13.55248182125019,13.180441791406693,1.088559031010961,-0.09812094342823974,0.6997599256229817,-0.27510889858912346,0.8278180626802574,0.09806104862226217
-164.74041990124158,-172.24105964893874,-171.00785789481128,2.3537990602855573e-36,0.021570717167120397,0.110448834796674,0.7132344933879011,1.019438694819662,0.028797080546744853,1.9120442055913256,-0.9952939767543934,-0.4923787161667753,13.492668452286422,12.531419488429483,1.1112221546246996,-1.1469718189081766,0.3868054655844627,-0.4776972512248341,0.7540972485065651,-0.9500639108403457
-164.51651080904242,-171.90575101569567,-170.66609456938608,2.7892809662899638e-36,0.023437421311969926,0.10483902042061896,0.7911387093801481,0.9354203195714886,0.012997285567628532,1.6517692495103038,-1.0746602202544675,0.21736466486708172,13.48429528468657,12.663619581237143,0.9936438679269608,-0.7988330670370032,1.3844197107700982,-0.9171432659264094,0.48755785806393726,0.6225639097148827
-164.0455226332456,-171.53907808068405,-170.31705628491582,3.317196961039331e-36,0.023438995891653446,0.10698953772586188,0.8493515747421624,0.9921569676663835,-0.03083265257781928,1.8627347606551878,-0.8462471594282002,0.10627757612025979,14.126714231042824,12.922051144891194,1.4342724400429683,-1.007961476434444,0.9608880623627782,-0.5489750171546941,-0.03739657826026388,-0.9980608825341273
-163.96815993090348,-171.29362887337643,-169.99743984718015,3.888249672840497e-36,0.021816754032575804,0.10686709351426979,0.6884866155052329,0.9602394659683224,0.033281299075062394,1.2794719235327634,-0.8630873961835978,0.3440551978981192,13.401401328569941,12.471144609777996,1.3199558672585288,-2.0309533075715485,1.4677545125384448,0.8292084848273478,0.34180765069354146,0.057527368603514706
-163.16750648179834,-170.7792890675832,-169.62067665928487,4.687687505535286e-36,0.021418322720031198,0.1336342750685854,0.8901107049899972,1.020126684717849,-0.023516275304282165,2.825479680102929,-1.0309891748652924,-0.3999546074175336,13.208668471323977,12.598231925400482,1.4085527630926058,-0.34893368703428695,0.06091936917601187,-0.2855897022028786,-0.9248353048994036,-0.5969149382135968
-162.3301364275578,-169.95515149332104,-169.08084742257205,6.125484558951174e-36,0.020934516069365264,0.10756468473880823,0.7281860681511041,0.9855700655884102,-0.011926117126422525,2.1771527331233327,-0.7410684428131413,-0.28654514535474207,13.967284736965079,13.231029868350351,0.9724795237779027,-0.25222017184667145,0.2734359789394766,0.3997204387172273,0.40929909476202875,0.8798569599879185
-161.54813281551935,-169.15809480873247,-168.42557822563802,8.476106619931102e-36,0.021554359201996966,0.13104340389216057,0.9107218875818043,0.906579608624476,-0.012066434209076285,2.825727610752998,-0.9237652209703481,-0.12423588478078051,14.174424867268685,12.48814637268238,1.2614929046394079,-1.976989604237311,0.8219321611349026,-0.7322391492888047,-0.615133664022629,-0.18044475398933835
